BEAT,SPEAKER,TEXT,TRAUMA_R,ENTROPY_H,BASELINE_B,ARRHYTHMIA_α,NEO_RIEMANNIAN_OP,CLINICAL_HEALTH_SCORE
3204,KING,"Dies in his own too much. That we would do,",0.65,0.3,0.19,0.2,P,3/10
3205,KING,"We should do when we would; for this ‘would’ changes,",0.65,0.3,0.19,0.2,P,3/10
3206,KING,And hath abatements and delays as many,0.65,0.3,0.19,0.2,P,3/10
3207,KING,"As there are tongues, are hands, are accidents;",0.65,0.3,0.19,0.2,P,3/10
3208,KING,And then this ‘should’ is like a spendthrift sigh,0.65,0.3,0.19,0.2,P,3/10
3209,KING,That hurts by easing. But to the quick o’ th’ulcer:,0.65,0.3,0.19,0.2,P,3/10
3210,KING,Hamlet comes back: what would you undertake,0.65,0.3,0.19,0.2,P,3/10
3211,KING,"To show yourself your father’s son in deed,",0.65,0.3,0.19,0.2,P,3/10
3212,KING,More than in words?,0.65,0.5,0.19,0.2,P,3/10
3213,LAERTES,To cut his throat i’ th’ church.,0.65,0.3,0.19,0.7,P,3/10
3214,KING,"No place, indeed, should murder sanctuarize;",0.75,0.3,0.19,0.7,P,2/10
3215,KING,"Revenge should have no bounds. But good Laertes,",0.75,0.3,0.19,0.2,P,2/10
3216,KING,"Will you do this, keep close within your chamber.",0.65,0.3,0.19,0.2,P,3/10
3217,KING,Hamlet return’d shall know you are come home:,0.65,0.3,0.19,0.2,P,3/10
3218,KING,"We’ll put on those shall praise your excellence,",0.65,0.3,0.19,0.2,P,3/10
3219,KING,And set a double varnish on the fame,0.65,0.3,0.19,0.2,P,3/10
3220,KING,"The Frenchman gave you, bring you in fine together",0.65,0.3,0.19,0.2,P,3/10
3221,KING,"And wager on your heads. He, being remiss,",0.65,0.3,0.19,0.2,P,3/10
3222,KING,"Most generous, and free from all contriving,",0.65,0.3,0.19,0.2,P,3/10
3223,KING,"Will not peruse the foils; so that with ease,",0.65,0.3,0.19,0.2,P,3/10
3224,KING,"Or with a little shuffling, you may choose",0.65,0.3,0.19,0.2,P,3/10
3225,KING,"A sword unbated, and in a pass of practice,",0.65,0.3,0.19,0.2,P,3/10
3226,KING,Requite him for your father.,0.65,0.3,0.19,0.2,P,3/10
3227,LAERTES,I will do’t.,0.65,0.3,0.19,0.7,P,3/10
3228,LAERTES,And for that purpose I’ll anoint my sword.,0.65,0.3,0.19,0.2,P,3/10
3229,LAERTES,I bought an unction of a mountebank,0.65,0.3,0.19,0.2,P,3/10
3230,LAERTES,"So mortal that, but dip a knife in it,",0.65,0.3,0.19,0.2,P,3/10
3231,LAERTES,"Where it draws blood no cataplasm so rare,",0.75,0.3,0.19,0.2,P,2/10
3232,LAERTES,Collected from all simples that have virtue,0.65,0.3,0.19,0.2,P,3/10
3233,LAERTES,"Under the moon, can save the thing from death",0.75,0.3,0.19,0.2,P,2/10
3234,LAERTES,This is but scratch’d withal. I’ll touch my point,0.65,0.3,0.19,0.2,P,3/10
3235,LAERTES,"With this contagion, that if I gall him slightly,",0.65,0.3,0.18,0.2,P,3/10
3236,LAERTES,It may be death.,0.75,0.3,0.18,0.2,P,2/10
3237,KING,"Let’s further think of this,",0.65,0.3,0.18,0.7,P,3/10
3238,KING,Weigh what convenience both of time and means,0.65,0.3,0.18,0.2,P,3/10
3239,KING,"May fit us to our shape. If this should fail,",0.65,0.3,0.18,0.2,P,3/10
3240,KING,And that our drift look through our bad performance.,0.65,0.3,0.18,0.2,P,3/10
3241,KING,’Twere better not assay’d. Therefore this project,0.65,0.3,0.18,0.2,P,3/10
3242,KING,"Should have a back or second, that might hold",0.65,0.3,0.18,0.2,P,3/10
3243,KING,"If this did blast in proof. Soft, let me see.",0.65,0.3,0.18,0.2,P,3/10
3244,KING,"We’ll make a solemn wager on your cunnings,—",0.65,0.3,0.18,0.2,P,3/10
3245,KING,"I ha’t! When in your motion you are hot and dry,",0.65,0.45,0.18,0.2,P,3/10
3246,KING,"As make your bouts more violent to that end,",0.65,0.3,0.18,0.2,P,3/10
3247,KING,"And that he calls for drink, I’ll have prepar’d him",0.65,0.3,0.18,0.2,P,3/10
3248,KING,"A chalice for the nonce; whereon but sipping,",0.65,0.3,0.18,0.2,P,3/10
3249,KING,"If he by chance escape your venom’d stuck,",0.65,0.3,0.18,0.2,P,3/10
3250,KING,Our purpose may hold there.,0.66,0.3,0.18,0.2,P,3/10
3251,KING,Enter Queen.,0.66,0.3,0.18,0.2,P,3/10
3252,KING,"How now, sweet Queen?",0.66,0.5,0.18,0.2,P,3/10
3253,QUEEN,"One woe doth tread upon another’s heel,",0.66,0.3,0.18,0.7,P,3/10
3254,QUEEN,"So fast they follow. Your sister’s drown’d, Laertes.",0.66,0.3,0.18,0.2,P,3/10
3255,LAERTES,"Drown’d! O, where?",0.66,0.65,0.18,0.7,P,3/10
3256,QUEEN,"There is a willow grows aslant a brook,",0.66,0.3,0.18,0.7,P,3/10
3257,QUEEN,That shows his hoary leaves in the glassy stream.,0.66,0.3,0.18,0.2,P,3/10
3258,QUEEN,There with fantastic garlands did she make,0.66,0.3,0.18,0.2,P,3/10
3259,QUEEN,"Of crow-flowers, nettles, daisies, and long purples,",0.66,0.3,0.18,0.2,P,3/10
3260,QUEEN,"That liberal shepherds give a grosser name,",0.66,0.3,0.18,0.2,P,3/10
3261,QUEEN,But our cold maids do dead men’s fingers call them.,0.66,0.3,0.18,0.2,P,3/10
3262,QUEEN,There on the pendant boughs her coronet weeds,0.66,0.3,0.18,0.2,P,3/10
3263,QUEEN,"Clamb’ring to hang, an envious sliver broke,",0.66,0.3,0.18,0.2,P,3/10
3264,QUEEN,When down her weedy trophies and herself,0.66,0.3,0.18,0.2,P,3/10
3265,QUEEN,"Fell in the weeping brook. Her clothes spread wide,",0.66,0.3,0.18,0.2,P,3/10
3266,QUEEN,"And mermaid-like, awhile they bore her up,",0.66,0.3,0.18,0.2,P,3/10
3267,QUEEN,"Which time she chaunted snatches of old tunes,",0.66,0.3,0.18,0.2,P,3/10
3268,QUEEN,"As one incapable of her own distress,",0.66,0.3,0.18,0.2,P,3/10
3269,QUEEN,Or like a creature native and indued,0.66,0.3,0.18,0.2,P,3/10
3270,QUEEN,Unto that element. But long it could not be,0.66,0.3,0.18,0.2,P,3/10
3271,QUEEN,"Till that her garments, heavy with their drink,",0.66,0.3,0.18,0.2,P,3/10
3272,QUEEN,Pull’d the poor wretch from her melodious lay,0.66,0.3,0.18,0.2,P,3/10
3273,QUEEN,To muddy death.,0.76,0.3,0.18,0.2,P,2/10
3274,LAERTES,"Alas, then she is drown’d?",0.66,0.5,0.18,0.7,P,3/10
3275,QUEEN,"Drown’d, drown’d.",0.66,0.3,0.17,0.7,P,3/10
3276,LAERTES,"Too much of water hast thou, poor Ophelia,",0.66,0.3,0.17,0.7,P,3/10
3277,LAERTES,And therefore I forbid my tears. But yet,0.66,0.3,0.17,0.2,P,3/10
3278,LAERTES,"It is our trick; nature her custom holds,",0.66,0.3,0.17,0.2,P,3/10
3279,LAERTES,"Let shame say what it will. When these are gone,",0.66,0.3,0.17,0.2,P,3/10
3280,LAERTES,"The woman will be out. Adieu, my lord,",0.66,0.3,0.17,0.2,P,3/10
3281,LAERTES,"I have a speech of fire, that fain would blaze,",0.66,0.3,0.17,0.2,P,3/10
3282,LAERTES,But that this folly douts it.,0.66,0.3,0.17,0.2,P,3/10
3283,KING,"Let’s follow, Gertrude;",0.66,0.3,0.17,0.7,P,3/10
3284,KING,How much I had to do to calm his rage!,0.66,0.45,0.17,0.2,P,3/10
3285,KING,Now fear I this will give it start again;,0.66,0.3,0.17,0.2,P,3/10
3286,KING,Therefore let’s follow.,0.66,0.3,0.17,0.2,P,3/10
3287,KING,ACT V,0.66,0.3,0.17,0.2,P,3/10
3288,SCENE I,A churchyard.,0.66,0.3,0.17,0.7,P,3/10
3289,SCENE I,"Enter two Clowns with spades, &c.",0.66,0.3,0.17,0.2,P,3/10
3290,FIRST CLOWN,"Is she to be buried in Christian burial, when she wilfully seeks her",0.66,0.3,0.17,0.7,P,3/10
3291,FIRST CLOWN,own salvation?,0.66,0.5,0.17,0.2,P,3/10
3292,SECOND CLOWN,"I tell thee she is, and therefore make her grave straight. The crowner",0.66,0.3,0.17,0.7,P,3/10
3293,SECOND CLOWN,"hath sat on her, and finds it Christian burial.",0.66,0.3,0.17,0.2,P,3/10
3294,FIRST CLOWN,"How can that be, unless she drowned herself in her own defence?",0.66,0.5,0.17,0.7,P,3/10
3295,SECOND CLOWN,"Why, ’tis found so.",0.66,0.3,0.17,0.7,P,3/10
3296,FIRST CLOWN,"It must be _se offendendo_, it cannot be else. For here lies the point:",0.66,0.3,0.17,0.7,P,3/10
3297,FIRST CLOWN,"if I drown myself wittingly, it argues an act: and an act hath three",0.66,0.3,0.17,0.2,P,3/10
3298,FIRST CLOWN,"branches. It is to act, to do, and to perform: argal, she drowned",0.66,0.3,0.17,0.2,P,3/10
3299,FIRST CLOWN,herself wittingly.,0.66,0.3,0.17,0.2,P,3/10
3300,SECOND CLOWN,"Nay, but hear you, goodman delver,—",0.67,0.3,0.17,0.7,P,3/10
3301,FIRST CLOWN,Give me leave. Here lies the water; good. Here stands the man; good. If,0.67,0.3,0.17,0.7,P,3/10
3302,FIRST CLOWN,"the man go to this water and drown himself, it is, will he nill he, he",0.67,0.3,0.17,0.2,P,3/10
3303,FIRST CLOWN,"goes,—mark you that. But if the water come to him and drown him, he",0.67,0.3,0.17,0.2,P,3/10
3304,FIRST CLOWN,"drowns not himself. Argal, he that is not guilty of his own death",0.77,0.3,0.17,0.2,P,2/10
3305,FIRST CLOWN,shortens not his own life.,0.67,0.3,0.17,0.2,P,3/10
3306,SECOND CLOWN,But is this law?,0.67,0.5,0.17,0.7,P,3/10
3307,FIRST CLOWN,"Ay, marry, is’t, crowner’s quest law.",0.67,0.3,0.17,0.7,P,3/10
3308,SECOND CLOWN,"Will you ha’ the truth on’t? If this had not been a gentlewoman, she",0.67,0.5,0.17,0.7,P,3/10
3309,SECOND CLOWN,should have been buried out o’ Christian burial.,0.67,0.3,0.17,0.2,P,3/10
3310,FIRST CLOWN,"Why, there thou say’st. And the more pity that great folk should have",0.67,0.3,0.17,0.7,P,3/10
3311,FIRST CLOWN,countenance in this world to drown or hang themselves more than their,0.67,0.3,0.17,0.2,P,3/10
3312,FIRST CLOWN,"even Christian. Come, my spade. There is no ancient gentlemen but",0.67,0.3,0.17,0.2,P,3/10
3313,FIRST CLOWN,"gardeners, ditchers, and grave-makers: they hold up Adam’s profession.",0.67,0.3,0.17,0.2,P,3/10
3314,SECOND CLOWN,Was he a gentleman?,0.67,0.5,0.17,0.7,P,3/10
3315,FIRST CLOWN,He was the first that ever bore arms.,0.67,0.3,0.16,0.7,P,3/10
3316,SECOND CLOWN,"Why, he had none.",0.67,0.3,0.16,0.7,P,3/10
3317,FIRST CLOWN,"What, art a heathen? How dost thou understand the Scripture? The",0.67,0.7,0.16,0.7,P,3/10
3318,FIRST CLOWN,Scripture says Adam digg’d. Could he dig without arms? I’ll put another,0.67,0.5,0.16,0.2,P,3/10
3319,FIRST CLOWN,"question to thee. If thou answerest me not to the purpose, confess",0.67,0.3,0.16,0.2,P,3/10
3320,FIRST CLOWN,thyself—,0.67,0.3,0.16,0.2,P,3/10
3321,SECOND CLOWN,Go to.,0.67,0.3,0.16,0.7,P,3/10
3322,FIRST CLOWN,"What is he that builds stronger than either the mason, the shipwright,",0.67,0.3,0.16,0.7,P,3/10
3323,FIRST CLOWN,or the carpenter?,0.67,0.5,0.16,0.2,P,3/10
3324,SECOND CLOWN,The gallows-maker; for that frame outlives a thousand tenants.,0.67,0.3,0.16,0.7,P,3/10
3325,FIRST CLOWN,"I like thy wit well in good faith, the gallows does well. But how does",0.67,0.3,0.16,0.7,P,3/10
3326,FIRST CLOWN,"it well? It does well to those that do ill. Now, thou dost ill to say",0.67,0.5,0.16,0.2,P,3/10
3327,FIRST CLOWN,"the gallows is built stronger than the church; argal, the gallows may",0.67,0.3,0.16,0.2,P,3/10
3328,FIRST CLOWN,"do well to thee. To’t again, come.",0.67,0.3,0.16,0.2,P,3/10
3329,SECOND CLOWN,"Who builds stronger than a mason, a shipwright, or a carpenter?",0.67,0.5,0.16,0.7,P,3/10
3330,FIRST CLOWN,"Ay, tell me that, and unyoke.",0.67,0.3,0.16,0.7,P,3/10
3331,SECOND CLOWN,"Marry, now I can tell.",0.67,0.3,0.16,0.7,P,3/10
3332,FIRST CLOWN,To’t.,0.67,0.3,0.16,0.7,P,3/10
3333,SECOND CLOWN,"Mass, I cannot tell.",0.67,0.3,0.16,0.7,P,3/10
3334,SECOND CLOWN,"Enter Hamlet and Horatio, at a distance.",0.67,0.3,0.16,0.2,P,3/10
3335,FIRST CLOWN,"Cudgel thy brains no more about it, for your dull ass will not mend his",0.67,0.3,0.16,0.7,P,3/10
3336,FIRST CLOWN,"pace with beating; and when you are asked this question next, say ‘a",0.67,0.3,0.16,0.2,P,3/10
3337,FIRST CLOWN,"grave-maker’. The houses he makes last till doomsday. Go, get thee to",0.67,0.3,0.16,0.2,P,3/10
3338,FIRST CLOWN,Yaughan; fetch me a stoup of liquor.,0.67,0.3,0.16,0.2,P,3/10
3339,FIRST CLOWN,"In youth when I did love, did love,",0.67,0.3,0.16,0.2,P,3/10
3340,FIRST CLOWN,Methought it was very sweet;,0.67,0.3,0.16,0.2,P,3/10
3341,FIRST CLOWN,"To contract, O, the time for, a, my behove,",0.67,0.3,0.16,0.2,P,3/10
3342,FIRST CLOWN,O methought there was nothing meet.,0.67,0.3,0.16,0.2,P,3/10
3343,HAMLET,"Has this fellow no feeling of his business, that he sings at",0.67,0.3,0.16,0.7,P,3/10
3344,HAMLET,grave-making?,0.67,0.5,0.16,0.2,P,3/10
3345,HORATIO,Custom hath made it in him a property of easiness.,0.77,0.3,0.16,0.7,P,2/10
3346,HAMLET,’Tis e’en so; the hand of little employment hath the daintier sense.,0.67,0.3,0.16,0.7,P,3/10
3347,FIRST CLOWN,But age with his stealing steps,0.67,0.3,0.16,0.7,P,3/10
3348,FIRST CLOWN,"Hath claw’d me in his clutch,",0.67,0.3,0.16,0.2,P,3/10
3349,FIRST CLOWN,"And hath shipp’d me into the land,",0.68,0.3,0.16,0.2,P,3/10
3350,FIRST CLOWN,As if I had never been such.,0.68,0.3,0.16,0.2,P,3/10
3351,HAMLET,"That skull had a tongue in it, and could sing once. How the knave jowls",0.68,0.3,0.16,0.7,P,3/10
3352,HAMLET,"it to th’ ground, as if ’twere Cain’s jawbone, that did the first",0.68,0.3,0.16,0.2,P,3/10
3353,HAMLET,murder! This might be the pate of a politician which this ass now,0.78,0.45,0.16,0.2,P,2/10
3354,HAMLET,"o’er-offices, one that would circumvent God, might it not?",0.68,0.5,0.15,0.2,P,3/10
3355,HORATIO,"It might, my lord.",0.68,0.3,0.15,0.7,P,3/10
3356,HAMLET,"Or of a courtier, which could say ‘Good morrow, sweet lord! How dost",0.68,0.45,0.15,0.7,P,3/10
3357,HAMLET,"thou, good lord?’ This might be my lord such-a-one, that praised my",0.68,0.5,0.15,0.2,P,3/10
3358,HAMLET,"lord such-a-one’s horse when he meant to beg it, might it not?",0.68,0.5,0.15,0.2,P,3/10
3359,HORATIO,"Ay, my lord.",0.68,0.3,0.15,0.7,P,3/10
3360,HAMLET,"Why, e’en so: and now my Lady Worm’s; chapless, and knocked about the",0.68,0.3,0.15,0.7,P,3/10
3361,HAMLET,"mazard with a sexton’s spade. Here’s fine revolution, an we had the",0.68,0.3,0.15,0.2,P,3/10
3362,HAMLET,trick to see’t. Did these bones cost no more the breeding but to play,0.68,0.3,0.15,0.2,P,3/10
3363,HAMLET,at loggets with ’em? Mine ache to think on’t.,0.68,0.5,0.15,0.2,P,3/10
3364,FIRST CLOWN,"A pickaxe and a spade, a spade,",0.68,0.3,0.15,0.7,P,3/10
3365,FIRST CLOWN,For and a shrouding-sheet;,0.68,0.3,0.15,0.2,P,3/10
3366,FIRST CLOWN,"O, a pit of clay for to be made",0.78,0.3,0.15,0.2,P,2/10
3367,FIRST CLOWN,For such a guest is meet.,0.68,0.3,0.15,0.2,P,3/10
3368,HAMLET,There’s another. Why may not that be the skull of a lawyer? Where be,0.68,0.5,0.15,0.7,P,3/10
3369,HAMLET,"his quiddits now, his quillets, his cases, his tenures, and his tricks?",0.68,0.5,0.15,0.2,P,3/10
3370,HAMLET,Why does he suffer this rude knave now to knock him about the sconce,0.68,0.3,0.15,0.2,P,3/10
3371,HAMLET,"with a dirty shovel, and will not tell him of his action of battery?",0.68,0.5,0.15,0.2,P,3/10
3372,HAMLET,"Hum. This fellow might be in’s time a great buyer of land, with his",0.68,0.3,0.15,0.2,P,3/10
3373,HAMLET,"statutes, his recognizances, his fines, his double vouchers, his",0.68,0.3,0.15,0.2,P,3/10
3374,HAMLET,"recoveries. Is this the fine of his fines, and the recovery of his",0.68,0.3,0.15,0.2,P,3/10
3375,HAMLET,"recoveries, to have his fine pate full of fine dirt? Will his vouchers",0.68,0.5,0.15,0.2,P,3/10
3376,HAMLET,"vouch him no more of his purchases, and double ones too, than the",0.68,0.3,0.15,0.2,P,3/10
3377,HAMLET,length and breadth of a pair of indentures? The very conveyances of his,0.68,0.5,0.15,0.2,P,3/10
3378,HAMLET,lands will scarcely lie in this box; and must the inheritor himself,0.68,0.3,0.15,0.2,P,3/10
3379,HAMLET,"have no more, ha?",0.68,0.5,0.15,0.2,P,3/10
3380,HORATIO,"Not a jot more, my lord.",0.68,0.3,0.15,0.7,P,3/10
3381,HAMLET,Is not parchment made of sheep-skins?,0.78,0.5,0.15,0.7,P,2/10
3382,HORATIO,"Ay, my lord, and of calf-skins too.",0.68,0.3,0.15,0.7,P,3/10
3383,HAMLET,They are sheep and calves which seek out assurance in that. I will,0.68,0.3,0.15,0.7,P,3/10
3384,HAMLET,"speak to this fellow.—Whose grave’s this, sir?",0.68,0.5,0.15,0.2,P,3/10
3385,FIRST CLOWN,"Mine, sir.",0.68,0.3,0.15,0.7,P,3/10
3386,FIRST CLOWN,"O, a pit of clay for to be made",0.78,0.3,0.15,0.2,P,2/10
3387,FIRST CLOWN,For such a guest is meet.,0.68,0.3,0.15,0.2,P,3/10
3388,HAMLET,"I think it be thine indeed, for thou liest in’t.",0.68,0.3,0.15,0.7,P,3/10
3389,FIRST CLOWN,"You lie out on’t, sir, and therefore ’tis not yours.",0.68,0.3,0.15,0.7,P,3/10
3390,FIRST CLOWN,"For my part, I do not lie in’t, yet it is mine.",0.68,0.3,0.15,0.2,P,3/10
3391,HAMLET,"Thou dost lie in’t, to be in’t and say it is thine. ’Tis for the dead,",0.68,0.3,0.15,0.7,P,3/10
3392,HAMLET,not for the quick; therefore thou liest.,0.68,0.3,0.15,0.2,P,3/10
3393,FIRST CLOWN,"’Tis a quick lie, sir; ’t will away again from me to you.",0.68,0.3,0.15,0.7,P,3/10
3394,HAMLET,What man dost thou dig it for?,0.68,0.5,0.14,0.7,P,3/10
3395,FIRST CLOWN,"For no man, sir.",0.68,0.3,0.14,0.7,P,3/10
3396,HAMLET,What woman then?,0.68,0.5,0.14,0.7,P,3/10
3397,FIRST CLOWN,For none neither.,0.68,0.3,0.14,0.7,P,3/10
3398,HAMLET,Who is to be buried in’t?,0.68,0.5,0.14,0.7,P,3/10
3399,FIRST CLOWN,"One that was a woman, sir; but, rest her soul, she’s dead.",0.69,0.3,0.14,0.7,P,3/10
3400,HAMLET,"How absolute the knave is! We must speak by the card, or equivocation",0.69,0.45,0.14,0.7,P,3/10
3401,HAMLET,"will undo us. By the Lord, Horatio, these three years I have taken note",0.69,0.3,0.14,0.2,P,3/10
3402,HAMLET,"of it, the age is grown so picked that the toe of the peasant comes so",0.69,0.3,0.14,0.2,P,3/10
3403,HAMLET,near the heel of the courtier he galls his kibe.—How long hast thou,0.69,0.3,0.14,0.2,P,3/10
3404,HAMLET,been a grave-maker?,0.69,0.5,0.14,0.2,P,3/10
3405,FIRST CLOWN,"Of all the days i’ th’ year, I came to’t that day that our last King",0.69,0.3,0.14,0.7,P,3/10
3406,FIRST CLOWN,Hamlet o’ercame Fortinbras.,0.69,0.3,0.14,0.2,P,3/10
3407,HAMLET,How long is that since?,0.69,0.5,0.14,0.7,P,3/10
3408,FIRST CLOWN,Cannot you tell that? Every fool can tell that. It was the very day,0.69,0.5,0.14,0.7,P,3/10
3409,FIRST CLOWN,"that young Hamlet was born,—he that is mad, and sent into England.",0.79,0.3,0.14,0.2,P,2/10
3410,HAMLET,"Ay, marry, why was he sent into England?",0.69,0.5,0.14,0.7,P,3/10
3411,FIRST CLOWN,"Why, because he was mad; he shall recover his wits there; or if he do",0.79,0.3,0.14,0.7,P,2/10
3412,FIRST CLOWN,"not, it’s no great matter there.",0.69,0.3,0.14,0.2,P,3/10
3413,HAMLET,Why?,0.69,0.5,0.14,0.7,P,3/10
3414,FIRST CLOWN,’Twill not be seen in him there; there the men are as mad as he.,0.79,0.3,0.14,0.7,P,2/10
3415,HAMLET,How came he mad?,0.79,0.5,0.14,0.7,P,2/10
3416,FIRST CLOWN,"Very strangely, they say.",0.69,0.3,0.14,0.7,P,3/10
3417,HAMLET,How strangely?,0.69,0.5,0.14,0.7,P,3/10
3418,FIRST CLOWN,"Faith, e’en with losing his wits.",0.69,0.3,0.14,0.7,P,3/10
3419,HAMLET,Upon what ground?,0.69,0.5,0.14,0.7,P,3/10
3420,FIRST CLOWN,"Why, here in Denmark. I have been sexton here, man and boy, thirty",0.69,0.3,0.14,0.7,P,3/10
3421,FIRST CLOWN,years.,0.69,0.3,0.14,0.2,P,3/10
3422,HAMLET,How long will a man lie i’ th’earth ere he rot?,0.69,0.5,0.14,0.7,P,3/10
3423,FIRST CLOWN,"Faith, if he be not rotten before he die,—as we have many pocky corses",0.69,0.3,0.14,0.7,P,3/10
3424,FIRST CLOWN,"nowadays that will scarce hold the laying in,—he will last you some",0.69,0.3,0.14,0.2,P,3/10
3425,FIRST CLOWN,eight year or nine year. A tanner will last you nine year.,0.69,0.3,0.14,0.2,P,3/10
3426,HAMLET,Why he more than another?,0.69,0.5,0.14,0.7,P,3/10
3427,FIRST CLOWN,"Why, sir, his hide is so tann’d with his trade that he will keep out",0.69,0.3,0.14,0.7,P,3/10
3428,FIRST CLOWN,water a great while. And your water is a sore decayer of your whoreson,0.69,0.3,0.14,0.2,P,3/10
3429,FIRST CLOWN,dead body. Here’s a skull now; this skull hath lain in the earth,0.69,0.3,0.14,0.2,P,3/10
3430,FIRST CLOWN,three-and-twenty years.,0.69,0.3,0.14,0.2,P,3/10
3431,HAMLET,Whose was it?,0.69,0.5,0.14,0.7,P,3/10
3432,FIRST CLOWN,"A whoreson, mad fellow’s it was. Whose do you think it was?",0.79,0.5,0.14,0.7,P,2/10
3433,HAMLET,"Nay, I know not.",0.69,0.3,0.14,0.7,P,3/10
3434,FIRST CLOWN,A pestilence on him for a mad rogue! A pour’d a flagon of Rhenish on my,0.79,0.45,0.13,0.7,P,2/10
3435,FIRST CLOWN,"head once. This same skull, sir, was Yorick’s skull, the King’s jester.",0.69,0.3,0.13,0.2,P,3/10
3436,HAMLET,This?,0.69,0.5,0.13,0.7,P,3/10
3437,FIRST CLOWN,E’en that.,0.69,0.3,0.13,0.7,P,3/10
3438,HAMLET,"Let me see. [_Takes the skull._] Alas, poor Yorick. I knew him,",0.69,0.3,0.13,0.7,P,3/10
3439,HAMLET,"Horatio, a fellow of infinite jest, of most excellent fancy. He hath",0.69,0.3,0.13,0.2,P,3/10
3440,HAMLET,"borne me on his back a thousand times; and now, how abhorred in my",0.69,0.3,0.13,0.2,P,3/10
3441,HAMLET,imagination it is! My gorge rises at it. Here hung those lips that I,0.69,0.45,0.13,0.2,P,3/10
3442,HAMLET,have kiss’d I know not how oft. Where be your gibes now? your gambols?,0.69,0.7,0.13,0.2,P,3/10
3443,HAMLET,"your songs? your flashes of merriment, that were wont to set the table",0.69,0.5,0.13,0.2,P,3/10
3444,HAMLET,"on a roar? Not one now, to mock your own grinning? Quite chop-fallen?",0.69,0.9,0.13,0.2,P,3/10
3445,HAMLET,"Now get you to my lady’s chamber, and tell her, let her paint an inch",0.69,0.3,0.13,0.2,P,3/10
3446,HAMLET,"thick, to this favour she must come. Make her laugh at that.—Prithee,",0.69,0.3,0.13,0.2,P,3/10
3447,HAMLET,"Horatio, tell me one thing.",0.69,0.3,0.13,0.2,P,3/10
3448,HORATIO,"What’s that, my lord?",0.69,0.5,0.13,0.7,P,3/10
3449,HAMLET,Dost thou think Alexander looked o’ this fashion i’ th’earth?,0.7,0.5,0.13,0.7,P,3/10
3450,HORATIO,E’en so.,0.7,0.3,0.13,0.7,P,3/10
3451,HAMLET,And smelt so? Pah!,0.7,0.65,0.13,0.7,P,3/10
3452,HORATIO,"E’en so, my lord.",0.7,0.3,0.13,0.7,P,3/10
3453,HAMLET,"To what base uses we may return, Horatio! Why may not imagination trace",0.7,0.45,0.13,0.7,P,3/10
3454,HAMLET,the noble dust of Alexander till he find it stopping a bung-hole?,0.7,0.5,0.13,0.2,P,3/10
3455,HORATIO,’Twere to consider too curiously to consider so.,0.7,0.3,0.13,0.7,P,3/10
3456,HAMLET,"No, faith, not a jot. But to follow him thither with modesty enough,",0.7,0.3,0.13,0.7,P,3/10
3457,HAMLET,"and likelihood to lead it; as thus. Alexander died, Alexander was",0.7,0.3,0.13,0.2,P,3/10
3458,HAMLET,"buried, Alexander returneth into dust; the dust is earth; of earth we",0.7,0.3,0.13,0.2,P,3/10
3459,HAMLET,make loam; and why of that loam whereto he was converted might they not,0.7,0.3,0.13,0.2,P,3/10
3460,HAMLET,stop a beer-barrel?,0.7,0.5,0.13,0.2,P,3/10
3461,HAMLET,"Imperious Caesar, dead and turn’d to clay,",0.7,0.3,0.13,0.2,P,3/10
3462,HAMLET,Might stop a hole to keep the wind away.,0.7,0.3,0.13,0.2,P,3/10
3463,HAMLET,"O, that that earth which kept the world in awe",0.7,0.3,0.13,0.2,P,3/10
3464,HAMLET,Should patch a wall t’expel the winter’s flaw.,0.7,0.3,0.13,0.2,P,3/10
3465,HAMLET,But soft! but soft! aside! Here comes the King.,0.7,0.75,0.13,0.2,P,3/10
3466,HAMLET,"Enter priests, &c, in procession; the corpse of Ophelia, Laertes and",0.7,0.3,0.13,0.2,P,3/10
3467,HAMLET,"Mourners following; King, Queen, their Trains, &c.",0.7,0.3,0.13,0.2,P,3/10
3468,HAMLET,"The Queen, the courtiers. Who is that they follow?",0.7,0.5,0.13,0.2,P,3/10
3469,HAMLET,And with such maimed rites? This doth betoken,0.7,0.5,0.13,0.2,P,3/10
3470,HAMLET,The corse they follow did with desperate hand,0.7,0.3,0.13,0.2,P,3/10
3471,HAMLET,Fordo it own life. ’Twas of some estate.,0.7,0.3,0.13,0.2,P,3/10
3472,HAMLET,Couch we awhile and mark.,0.7,0.3,0.13,0.2,P,3/10
3473,LAERTES,What ceremony else?,0.7,0.5,0.12,0.7,P,2/10
3474,HAMLET,"That is Laertes, a very noble youth. Mark.",0.7,0.3,0.12,0.7,P,2/10
3475,LAERTES,What ceremony else?,0.7,0.5,0.12,0.7,P,2/10
3476,PRIEST,Her obsequies have been as far enlarg’d,0.7,0.3,0.12,0.7,P,2/10
3477,PRIEST,As we have warranties. Her death was doubtful;,0.8,0.3,0.12,0.2,PLP,1/10
3478,PRIEST,"And but that great command o’ersways the order,",0.7,0.3,0.12,0.2,P,2/10
3479,PRIEST,She should in ground unsanctified have lodg’d,0.7,0.3,0.12,0.2,P,2/10
3480,PRIEST,"Till the last trumpet. For charitable prayers,",0.7,0.3,0.12,0.2,P,2/10
3481,PRIEST,"Shards, flints, and pebbles should be thrown on her.",0.7,0.3,0.12,0.2,P,2/10
