BEAT,SPEAKER,TEXT,TRAUMA_R,ENTROPY_H,BASELINE_B,ARRHYTHMIA_α,NEO_RIEMANNIAN_OP,CLINICAL_HEALTH_SCORE
1904,MALCOLM,"In the division of each several crime,",0.61,0.3,0.24,0.2,P,3/10
1905,MALCOLM,"Acting it many ways. Nay, had I power, I should",0.61,0.3,0.24,0.2,P,3/10
1906,MALCOLM,"Pour the sweet milk of concord into hell,",0.61,0.3,0.24,0.2,P,3/10
1907,MALCOLM,"Uproar the universal peace, confound",0.61,0.3,0.24,0.2,P,3/10
1908,MALCOLM,All unity on earth.,0.61,0.3,0.24,0.2,P,3/10
1909,MACDUFF,"O Scotland, Scotland!",0.61,0.45,0.24,0.7,P,3/10
1910,MALCOLM,"If such a one be fit to govern, speak:",0.61,0.3,0.24,0.7,P,3/10
1911,MALCOLM,I am as I have spoken.,0.61,0.3,0.23,0.2,P,3/10
1912,MACDUFF,Fit to govern?,0.61,0.5,0.23,0.7,P,3/10
1913,MACDUFF,"No, not to live.—O nation miserable,",0.61,0.3,0.23,0.2,P,3/10
1914,MACDUFF,"With an untitled tyrant bloody-scepter’d,",0.71,0.3,0.23,0.2,P,2/10
1915,MACDUFF,"When shalt thou see thy wholesome days again,",0.61,0.3,0.23,0.2,P,3/10
1916,MACDUFF,Since that the truest issue of thy throne,0.61,0.3,0.23,0.2,P,3/10
1917,MACDUFF,"By his own interdiction stands accus’d,",0.61,0.3,0.23,0.2,P,3/10
1918,MACDUFF,And does blaspheme his breed? Thy royal father,0.61,0.5,0.23,0.2,P,3/10
1919,MACDUFF,"Was a most sainted king. The queen that bore thee,",0.61,0.3,0.23,0.2,P,3/10
1920,MACDUFF,"Oft’ner upon her knees than on her feet,",0.62,0.3,0.23,0.2,P,3/10
1921,MACDUFF,Died every day she lived. Fare thee well!,0.62,0.45,0.23,0.2,P,3/10
1922,MACDUFF,These evils thou repeat’st upon thyself,0.62,0.3,0.23,0.2,P,3/10
1923,MACDUFF,"Have banish’d me from Scotland.—O my breast,",0.62,0.3,0.23,0.2,P,3/10
1924,MACDUFF,Thy hope ends here!,0.62,0.45,0.23,0.2,P,3/10
1925,MALCOLM,"Macduff, this noble passion,",0.62,0.3,0.23,0.7,P,3/10
1926,MALCOLM,"Child of integrity, hath from my soul",0.62,0.3,0.23,0.2,P,3/10
1927,MALCOLM,"Wiped the black scruples, reconcil’d my thoughts",0.62,0.3,0.23,0.2,P,3/10
1928,MALCOLM,To thy good truth and honour. Devilish Macbeth,0.62,0.3,0.23,0.2,P,3/10
1929,MALCOLM,By many of these trains hath sought to win me,0.62,0.3,0.23,0.2,P,3/10
1930,MALCOLM,"Into his power, and modest wisdom plucks me",0.62,0.3,0.23,0.2,P,3/10
1931,MALCOLM,From over-credulous haste: but God above,0.62,0.3,0.23,0.2,P,3/10
1932,MALCOLM,Deal between thee and me! for even now,0.62,0.45,0.23,0.2,P,3/10
1933,MALCOLM,"I put myself to thy direction, and",0.62,0.3,0.23,0.2,P,3/10
1934,MALCOLM,Unspeak mine own detraction; here abjure,0.62,0.3,0.23,0.2,P,3/10
1935,MALCOLM,"The taints and blames I laid upon myself,",0.62,0.3,0.23,0.2,P,3/10
1936,MALCOLM,For strangers to my nature. I am yet,0.62,0.3,0.22,0.2,P,3/10
1937,MALCOLM,Unknown to woman; never was forsworn;,0.62,0.3,0.22,0.2,P,3/10
1938,MALCOLM,Scarcely have coveted what was mine own;,0.62,0.3,0.22,0.2,P,3/10
1939,MALCOLM,At no time broke my faith; would not betray,0.62,0.3,0.22,0.2,P,3/10
1940,MALCOLM,The devil to his fellow; and delight,0.62,0.3,0.22,0.2,P,3/10
1941,MALCOLM,No less in truth than life: my first false speaking,0.62,0.3,0.22,0.2,P,3/10
1942,MALCOLM,"Was this upon myself. What I am truly,",0.62,0.3,0.22,0.2,P,3/10
1943,MALCOLM,Is thine and my poor country’s to command:,0.62,0.3,0.22,0.2,P,3/10
1944,MALCOLM,"Whither, indeed, before thy here-approach,",0.62,0.3,0.22,0.2,P,3/10
1945,MALCOLM,"Old Siward, with ten thousand warlike men,",0.62,0.3,0.22,0.2,P,3/10
1946,MALCOLM,"Already at a point, was setting forth.",0.62,0.3,0.22,0.2,P,3/10
1947,MALCOLM,"Now we’ll together, and the chance of goodness",0.62,0.3,0.22,0.2,P,3/10
1948,MALCOLM,Be like our warranted quarrel. Why are you silent?,0.62,0.5,0.22,0.2,P,3/10
1949,MACDUFF,Such welcome and unwelcome things at once,0.62,0.3,0.22,0.7,P,3/10
1950,MACDUFF,’Tis hard to reconcile.,0.62,0.3,0.22,0.2,P,3/10
1951,MACDUFF,Enter a Doctor.,0.63,0.3,0.22,0.2,P,3/10
1952,MALCOLM,"Well; more anon.—Comes the King forth, I pray you?",0.63,0.5,0.22,0.7,P,3/10
1953,DOCTOR,"Ay, sir. There are a crew of wretched souls",0.63,0.3,0.22,0.7,P,3/10
1954,DOCTOR,That stay his cure: their malady convinces,0.63,0.3,0.22,0.2,P,3/10
1955,DOCTOR,"The great assay of art; but at his touch,",0.63,0.3,0.22,0.2,P,3/10
1956,DOCTOR,"Such sanctity hath heaven given his hand,",0.63,0.3,0.22,0.2,P,3/10
1957,DOCTOR,They presently amend.,0.63,0.3,0.22,0.2,P,3/10
1958,MALCOLM,"I thank you, doctor.",0.63,0.3,0.22,0.7,P,3/10
1959,MACDUFF,What’s the disease he means?,0.63,0.5,0.22,0.7,P,3/10
1960,MALCOLM,’Tis call’d the evil:,0.63,0.3,0.22,0.7,P,3/10
1961,MALCOLM,A most miraculous work in this good king;,0.63,0.3,0.21,0.2,P,3/10
1962,MALCOLM,"Which often, since my here-remain in England,",0.63,0.3,0.21,0.2,P,3/10
1963,MALCOLM,"I have seen him do. How he solicits heaven,",0.63,0.3,0.21,0.2,P,3/10
1964,MALCOLM,"Himself best knows, but strangely-visited people,",0.63,0.3,0.21,0.2,P,3/10
1965,MALCOLM,"All swoln and ulcerous, pitiful to the eye,",0.63,0.3,0.21,0.2,P,3/10
1966,MALCOLM,"The mere despair of surgery, he cures;",0.73,0.3,0.21,0.2,P,2/10
1967,MALCOLM,"Hanging a golden stamp about their necks,",0.63,0.3,0.21,0.2,P,3/10
1968,MALCOLM,"Put on with holy prayers: and ’tis spoken,",0.63,0.3,0.21,0.2,P,3/10
1969,MALCOLM,To the succeeding royalty he leaves,0.63,0.3,0.21,0.2,P,3/10
1970,MALCOLM,"The healing benediction. With this strange virtue,",0.63,0.3,0.21,0.2,P,3/10
1971,MALCOLM,He hath a heavenly gift of prophecy;,0.63,0.3,0.21,0.2,P,3/10
1972,MALCOLM,"And sundry blessings hang about his throne,",0.63,0.3,0.21,0.2,P,3/10
1973,MALCOLM,That speak him full of grace.,0.63,0.3,0.21,0.2,P,3/10
1974,MALCOLM,Enter Ross.,0.63,0.3,0.21,0.2,P,3/10
1975,MACDUFF,"See, who comes here?",0.63,0.5,0.21,0.7,P,3/10
1976,MALCOLM,My countryman; but yet I know him not.,0.63,0.3,0.21,0.7,P,3/10
1977,MACDUFF,"My ever-gentle cousin, welcome hither.",0.63,0.3,0.21,0.7,P,3/10
1978,MALCOLM,"I know him now. Good God, betimes remove",0.63,0.3,0.21,0.7,P,3/10
1979,MALCOLM,The means that makes us strangers!,0.63,0.45,0.21,0.2,P,3/10
1980,ROSS,"Sir, amen.",0.63,0.3,0.21,0.7,P,3/10
1981,MACDUFF,Stands Scotland where it did?,0.63,0.5,0.21,0.7,P,3/10
1982,ROSS,"Alas, poor country,",0.64,0.3,0.21,0.7,P,3/10
1983,ROSS,Almost afraid to know itself! It cannot,0.64,0.45,0.21,0.2,P,3/10
1984,ROSS,"Be call’d our mother, but our grave, where nothing,",0.64,0.3,0.21,0.2,P,3/10
1985,ROSS,"But who knows nothing, is once seen to smile;",0.64,0.3,0.21,0.2,P,3/10
1986,ROSS,"Where sighs, and groans, and shrieks, that rent the air,",0.64,0.3,0.2,0.2,P,3/10
1987,ROSS,"Are made, not mark’d; where violent sorrow seems",0.74,0.3,0.2,0.2,P,2/10
1988,ROSS,A modern ecstasy. The dead man’s knell,0.64,0.3,0.2,0.2,P,3/10
1989,ROSS,Is there scarce ask’d for who; and good men’s lives,0.64,0.3,0.2,0.2,P,3/10
1990,ROSS,"Expire before the flowers in their caps,",0.64,0.3,0.2,0.2,P,3/10
1991,ROSS,Dying or ere they sicken.,0.64,0.3,0.2,0.2,P,3/10
1992,MACDUFF,"O, relation",0.64,0.3,0.2,0.7,P,3/10
1993,MACDUFF,"Too nice, and yet too true!",0.64,0.45,0.2,0.2,P,3/10
1994,MALCOLM,What’s the newest grief?,0.64,0.5,0.2,0.7,P,3/10
1995,ROSS,That of an hour’s age doth hiss the speaker;,0.64,0.3,0.2,0.7,P,3/10
1996,ROSS,Each minute teems a new one.,0.64,0.3,0.2,0.2,P,3/10
1997,MACDUFF,How does my wife?,0.64,0.5,0.2,0.7,P,3/10
1998,ROSS,"Why, well.",0.64,0.3,0.2,0.7,P,3/10
1999,MACDUFF,And all my children?,0.64,0.5,0.2,0.7,P,3/10
2000,ROSS,Well too.,0.64,0.3,0.2,0.7,P,3/10
2001,MACDUFF,The tyrant has not batter’d at their peace?,0.64,0.5,0.2,0.7,P,3/10
2002,ROSS,No; they were well at peace when I did leave ’em.,0.64,0.3,0.2,0.7,P,3/10
2003,MACDUFF,Be not a niggard of your speech: how goes’t?,0.64,0.5,0.2,0.7,P,3/10
2004,ROSS,"When I came hither to transport the tidings,",0.64,0.3,0.2,0.7,P,3/10
2005,ROSS,"Which I have heavily borne, there ran a rumour",0.64,0.3,0.2,0.2,P,3/10
2006,ROSS,Of many worthy fellows that were out;,0.64,0.3,0.2,0.2,P,3/10
2007,ROSS,"Which was to my belief witness’d the rather,",0.64,0.3,0.2,0.2,P,3/10
2008,ROSS,For that I saw the tyrant’s power afoot.,0.64,0.3,0.2,0.2,P,3/10
2009,ROSS,Now is the time of help. Your eye in Scotland,0.64,0.3,0.2,0.2,P,3/10
2010,ROSS,"Would create soldiers, make our women fight,",0.64,0.3,0.2,0.2,P,3/10
2011,ROSS,To doff their dire distresses.,0.64,0.3,0.19,0.2,P,3/10
2012,MALCOLM,Be’t their comfort,0.64,0.3,0.19,0.7,P,3/10
2013,MALCOLM,We are coming thither. Gracious England hath,0.64,0.3,0.19,0.2,P,3/10
2014,MALCOLM,Lent us good Siward and ten thousand men;,0.65,0.3,0.19,0.2,P,3/10
2015,MALCOLM,An older and a better soldier none,0.65,0.3,0.19,0.2,P,3/10
2016,MALCOLM,That Christendom gives out.,0.65,0.3,0.19,0.2,P,3/10
2017,ROSS,Would I could answer,0.65,0.3,0.19,0.7,P,3/10
2018,ROSS,This comfort with the like! But I have words,0.65,0.45,0.19,0.2,P,3/10
2019,ROSS,"That would be howl’d out in the desert air,",0.65,0.3,0.19,0.2,P,3/10
2020,ROSS,Where hearing should not latch them.,0.65,0.3,0.19,0.2,P,3/10
2021,MACDUFF,What concern they?,0.65,0.5,0.19,0.7,P,3/10
2022,MACDUFF,The general cause? or is it a fee-grief,0.65,0.5,0.19,0.2,P,3/10
2023,MACDUFF,Due to some single breast?,0.65,0.5,0.19,0.2,P,3/10
2024,ROSS,No mind that’s honest,0.65,0.3,0.19,0.7,P,3/10
2025,ROSS,"But in it shares some woe, though the main part",0.65,0.3,0.19,0.2,P,3/10
2026,ROSS,Pertains to you alone.,0.65,0.3,0.19,0.2,P,3/10
2027,MACDUFF,"If it be mine,",0.65,0.3,0.19,0.7,P,3/10
2028,MACDUFF,"Keep it not from me, quickly let me have it.",0.65,0.3,0.19,0.2,P,3/10
2029,ROSS,"Let not your ears despise my tongue for ever,",0.65,0.3,0.19,0.7,P,3/10
2030,ROSS,Which shall possess them with the heaviest sound,0.65,0.3,0.19,0.2,P,3/10
2031,ROSS,That ever yet they heard.,0.65,0.3,0.19,0.2,P,3/10
2032,MACDUFF,Humh! I guess at it.,0.65,0.45,0.19,0.7,P,3/10
2033,ROSS,Your castle is surpris’d; your wife and babes,0.65,0.3,0.19,0.7,P,3/10
2034,ROSS,Savagely slaughter’d. To relate the manner,0.65,0.3,0.19,0.2,P,3/10
2035,ROSS,"Were, on the quarry of these murder’d deer,",0.75,0.3,0.19,0.2,P,2/10
2036,ROSS,To add the death of you.,0.75,0.3,0.18,0.2,P,2/10
2037,MALCOLM,Merciful heaven!—,0.65,0.45,0.18,0.7,P,3/10
2038,MALCOLM,"What, man! ne’er pull your hat upon your brows.",0.65,0.45,0.18,0.2,P,3/10
2039,MALCOLM,Give sorrow words. The grief that does not speak,0.65,0.3,0.18,0.2,P,3/10
2040,MALCOLM,"Whispers the o’er-fraught heart, and bids it break.",0.65,0.3,0.18,0.2,P,3/10
2041,MACDUFF,My children too?,0.65,0.5,0.18,0.7,P,3/10
2042,ROSS,"Wife, children, servants, all",0.65,0.3,0.18,0.7,P,3/10
2043,ROSS,That could be found.,0.65,0.3,0.18,0.2,P,3/10
2044,MACDUFF,And I must be from thence!,0.65,0.45,0.18,0.7,P,3/10
2045,MACDUFF,My wife kill’d too?,0.76,0.5,0.18,0.2,P,2/10
2046,ROSS,I have said.,0.66,0.3,0.18,0.7,P,3/10
2047,MALCOLM,Be comforted:,0.66,0.3,0.18,0.7,P,3/10
2048,MALCOLM,"Let’s make us med’cines of our great revenge,",0.76,0.3,0.18,0.2,P,2/10
2049,MALCOLM,To cure this deadly grief.,0.66,0.3,0.18,0.2,P,3/10
2050,MACDUFF,He has no children.—All my pretty ones?,0.66,0.5,0.18,0.7,P,3/10
2051,MACDUFF,Did you say all?—O hell-kite!—All?,0.66,0.85,0.18,0.2,P,3/10
2052,MACDUFF,"What, all my pretty chickens and their dam",0.66,0.3,0.18,0.2,P,3/10
2053,MACDUFF,At one fell swoop?,0.66,0.5,0.18,0.2,P,3/10
2054,MALCOLM,Dispute it like a man.,0.66,0.3,0.18,0.7,P,3/10
2055,MACDUFF,I shall do so;,0.66,0.3,0.18,0.7,P,3/10
2056,MACDUFF,But I must also feel it as a man:,0.66,0.3,0.18,0.2,P,3/10
2057,MACDUFF,"I cannot but remember such things were,",0.66,0.3,0.18,0.2,P,3/10
2058,MACDUFF,"That were most precious to me.—Did heaven look on,",0.66,0.3,0.18,0.2,P,3/10
2059,MACDUFF,"And would not take their part? Sinful Macduff,",0.66,0.5,0.18,0.2,P,3/10
2060,MACDUFF,"They were all struck for thee! Naught that I am,",0.66,0.45,0.18,0.2,P,3/10
2061,MACDUFF,"Not for their own demerits, but for mine,",0.66,0.3,0.17,0.2,P,3/10
2062,MACDUFF,Fell slaughter on their souls: heaven rest them now!,0.66,0.45,0.17,0.2,P,3/10
2063,MALCOLM,Be this the whetstone of your sword. Let grief,0.66,0.3,0.17,0.7,P,3/10
2064,MALCOLM,"Convert to anger; blunt not the heart, enrage it.",0.66,0.3,0.17,0.2,P,3/10
2065,MACDUFF,"O, I could play the woman with mine eyes,",0.66,0.3,0.17,0.7,P,3/10
2066,MACDUFF,"And braggart with my tongue!—But, gentle heavens,",0.66,0.45,0.17,0.2,P,3/10
2067,MACDUFF,"Cut short all intermission; front to front,",0.66,0.3,0.17,0.2,P,3/10
2068,MACDUFF,Bring thou this fiend of Scotland and myself;,0.66,0.3,0.17,0.2,P,3/10
2069,MACDUFF,"Within my sword’s length set him; if he ’scape,",0.66,0.3,0.17,0.2,P,3/10
2070,MACDUFF,Heaven forgive him too!,0.66,0.45,0.17,0.2,P,3/10
2071,MALCOLM,This tune goes manly.,0.66,0.3,0.17,0.7,P,3/10
2072,MALCOLM,"Come, go we to the King. Our power is ready;",0.66,0.3,0.17,0.2,P,3/10
2073,MALCOLM,Our lack is nothing but our leave. Macbeth,0.66,0.3,0.17,0.2,P,3/10
2074,MALCOLM,"Is ripe for shaking, and the powers above",0.66,0.3,0.17,0.2,P,3/10
2075,MALCOLM,Put on their instruments. Receive what cheer you may;,0.66,0.3,0.17,0.2,P,3/10
2076,MALCOLM,The night is long that never finds the day.,0.67,0.3,0.17,0.2,P,3/10
2077,MALCOLM,ACT V,0.67,0.3,0.17,0.2,P,3/10
2078,SCENE I,Dunsinane. A Room in the Castle.,0.67,0.3,0.17,0.7,P,3/10
2079,SCENE I,Enter a Doctor of Physic and a Waiting-Gentlewoman.,0.67,0.3,0.17,0.2,P,3/10
2080,DOCTOR,"I have two nights watched with you, but can perceive no truth in your",0.67,0.3,0.17,0.7,P,3/10
2081,DOCTOR,report. When was it she last walked?,0.67,0.5,0.17,0.2,P,3/10
2082,GENTLEWOMAN,"Since his Majesty went into the field, I have seen her rise from her",0.67,0.3,0.17,0.7,P,3/10
2083,GENTLEWOMAN,"bed, throw her nightgown upon her, unlock her closet, take forth paper,",0.67,0.3,0.17,0.2,P,3/10
2084,GENTLEWOMAN,"fold it, write upon’t, read it, afterwards seal it, and again return to",0.67,0.3,0.17,0.2,P,3/10
2085,GENTLEWOMAN,bed; yet all this while in a most fast sleep.,0.67,0.3,0.16,0.2,P,3/10
2086,DOCTOR,"A great perturbation in nature, to receive at once the benefit of",0.67,0.3,0.16,0.7,P,3/10
2087,DOCTOR,"sleep, and do the effects of watching. In this slumbery agitation,",0.67,0.3,0.16,0.2,P,3/10
2088,DOCTOR,"besides her walking and other actual performances, what, at any time,",0.67,0.3,0.16,0.2,P,3/10
2089,DOCTOR,have you heard her say?,0.67,0.5,0.16,0.2,P,3/10
2090,GENTLEWOMAN,"That, sir, which I will not report after her.",0.67,0.3,0.16,0.7,P,3/10
2091,DOCTOR,You may to me; and ’tis most meet you should.,0.67,0.3,0.16,0.7,P,3/10
2092,GENTLEWOMAN,Neither to you nor anyone; having no witness to confirm my speech.,0.67,0.3,0.16,0.7,P,3/10
2093,GENTLEWOMAN,Enter Lady Macbeth with a taper.,0.67,0.3,0.16,0.2,P,3/10
2094,GENTLEWOMAN,"Lo you, here she comes! This is her very guise; and, upon my life, fast",0.67,0.45,0.16,0.2,P,3/10
2095,GENTLEWOMAN,asleep. Observe her; stand close.,0.67,0.3,0.16,0.2,P,3/10
2096,DOCTOR,How came she by that light?,0.67,0.5,0.16,0.7,P,3/10
2097,GENTLEWOMAN,"Why, it stood by her: she has light by her continually; ’tis her",0.67,0.3,0.16,0.7,P,3/10
2098,GENTLEWOMAN,command.,0.67,0.3,0.16,0.2,P,3/10
2099,DOCTOR,"You see, her eyes are open.",0.67,0.3,0.16,0.7,P,3/10
2100,GENTLEWOMAN,"Ay, but their sense are shut.",0.67,0.3,0.16,0.7,P,3/10
2101,DOCTOR,What is it she does now? Look how she rubs her hands.,0.67,0.5,0.16,0.7,P,3/10
2102,GENTLEWOMAN,"It is an accustomed action with her, to seem thus washing her hands. I",0.67,0.3,0.16,0.7,P,3/10
2103,GENTLEWOMAN,have known her continue in this a quarter of an hour.,0.67,0.3,0.16,0.2,P,3/10
2104,LADY MACBETH,Yet here’s a spot.,0.67,0.3,0.16,0.7,P,3/10
2105,DOCTOR,"Hark, she speaks. I will set down what comes from her, to satisfy my",0.67,0.3,0.16,0.7,P,3/10
2106,DOCTOR,remembrance the more strongly.,0.67,0.3,0.16,0.2,P,3/10
2107,LADY MACBETH,"Out, damned spot! out, I say! One; two. Why, then ’tis time to do’t.",0.68,0.6,0.16,0.7,P,3/10
2108,LADY MACBETH,"Hell is murky! Fie, my lord, fie! a soldier, and afeard? What need we",0.68,0.8,0.16,0.2,P,3/10
2109,LADY MACBETH,"fear who knows it, when none can call our power to account? Yet who",0.68,0.5,0.16,0.2,P,3/10
2110,LADY MACBETH,would have thought the old man to have had so much blood in him?,0.78,0.5,0.15,0.2,P,2/10
2111,DOCTOR,Do you mark that?,0.68,0.5,0.15,0.7,P,3/10
2112,LADY MACBETH,"The Thane of Fife had a wife. Where is she now?—What, will these hands",0.68,0.5,0.15,0.7,P,3/10
2113,LADY MACBETH,"ne’er be clean? No more o’ that, my lord, no more o’ that: you mar all",0.68,0.5,0.15,0.2,P,3/10
2114,LADY MACBETH,with this starting.,0.68,0.3,0.15,0.2,P,3/10
2115,DOCTOR,"Go to, go to. You have known what you should not.",0.68,0.3,0.15,0.7,P,3/10
2116,GENTLEWOMAN,"She has spoke what she should not, I am sure of that: heaven knows what",0.68,0.3,0.15,0.7,P,3/10
2117,GENTLEWOMAN,she has known.,0.68,0.3,0.15,0.2,P,3/10
2118,LADY MACBETH,Here’s the smell of the blood still: all the perfumes of Arabia will,0.78,0.3,0.15,0.7,P,2/10
2119,LADY MACBETH,"not sweeten this little hand. Oh, oh, oh!",0.68,0.45,0.15,0.2,P,3/10
2120,DOCTOR,What a sigh is there! The heart is sorely charged.,0.68,0.45,0.15,0.7,P,3/10
2121,GENTLEWOMAN,I would not have such a heart in my bosom for the dignity of the whole,0.68,0.3,0.15,0.7,P,3/10
2122,GENTLEWOMAN,body.,0.68,0.3,0.15,0.2,P,3/10
2123,DOCTOR,"Well, well, well.",0.68,0.3,0.15,0.7,P,3/10
2124,GENTLEWOMAN,"Pray God it be, sir.",0.68,0.3,0.15,0.7,P,3/10
2125,DOCTOR,This disease is beyond my practice: yet I have known those which have,0.68,0.3,0.15,0.7,P,3/10
2126,DOCTOR,"walked in their sleep, who have died holily in their beds.",0.68,0.3,0.15,0.2,P,3/10
2127,LADY MACBETH,"Wash your hands, put on your nightgown; look not so pale. I tell you",0.68,0.3,0.15,0.7,P,3/10
2128,LADY MACBETH,"yet again, Banquo’s buried; he cannot come out on’s grave.",0.68,0.3,0.15,0.2,P,3/10
2129,DOCTOR,Even so?,0.68,0.5,0.15,0.7,P,3/10
2130,LADY MACBETH,"To bed, to bed. There’s knocking at the gate. Come, come, come, come,",0.68,0.3,0.15,0.7,P,3/10
2131,LADY MACBETH,"give me your hand. What’s done cannot be undone. To bed, to bed, to",0.68,0.3,0.15,0.2,P,3/10
2132,LADY MACBETH,bed.,0.68,0.3,0.15,0.2,P,3/10
2133,DOCTOR,Will she go now to bed?,0.68,0.5,0.15,0.7,P,3/10
2134,GENTLEWOMAN,Directly.,0.68,0.3,0.15,0.7,P,3/10
2135,DOCTOR,Foul whisp’rings are abroad. Unnatural deeds,0.68,0.3,0.14,0.7,P,3/10
2136,DOCTOR,Do breed unnatural troubles: infected minds,0.68,0.3,0.14,0.2,P,3/10
2137,DOCTOR,To their deaf pillows will discharge their secrets.,0.68,0.3,0.14,0.2,P,3/10
2138,DOCTOR,More needs she the divine than the physician.—,0.68,0.3,0.14,0.2,P,3/10
2139,DOCTOR,"God, God, forgive us all! Look after her;",0.69,0.45,0.14,0.2,P,3/10
2140,DOCTOR,"Remove from her the means of all annoyance,",0.69,0.3,0.14,0.2,P,3/10
2141,DOCTOR,"And still keep eyes upon her. So, good night:",0.69,0.3,0.14,0.2,P,3/10
2142,DOCTOR,"My mind she has mated, and amaz’d my sight.",0.69,0.3,0.14,0.2,P,3/10
2143,DOCTOR,"I think, but dare not speak.",0.69,0.3,0.14,0.2,P,3/10
2144,GENTLEWOMAN,"Good night, good doctor.",0.69,0.3,0.14,0.7,P,3/10
2145,SCENE II,The Country near Dunsinane.,0.69,0.3,0.14,0.7,P,3/10
2146,SCENE II,"Enter, with drum and colours Menteith, Caithness, Angus, Lennox and",0.69,0.3,0.14,0.2,P,3/10
2147,SCENE II,Soldiers.,0.69,0.3,0.14,0.2,P,3/10
2148,MENTEITH,"The English power is near, led on by Malcolm,",0.69,0.3,0.14,0.7,P,3/10
2149,MENTEITH,"His uncle Siward, and the good Macduff.",0.69,0.3,0.14,0.2,P,3/10
2150,MENTEITH,Revenges burn in them; for their dear causes,0.79,0.3,0.14,0.2,P,2/10
2151,MENTEITH,Would to the bleeding and the grim alarm,0.69,0.3,0.14,0.2,P,3/10
2152,MENTEITH,Excite the mortified man.,0.69,0.3,0.14,0.2,P,3/10
2153,ANGUS,Near Birnam wood,0.69,0.3,0.14,0.7,P,3/10
2154,ANGUS,Shall we well meet them. That way are they coming.,0.69,0.3,0.14,0.2,P,3/10
2155,CAITHNESS,Who knows if Donalbain be with his brother?,0.69,0.5,0.14,0.7,P,3/10
2156,LENNOX,"For certain, sir, he is not. I have a file",0.69,0.3,0.14,0.7,P,3/10
2157,LENNOX,Of all the gentry: there is Siward’s son,0.69,0.3,0.14,0.2,P,3/10
2158,LENNOX,"And many unrough youths, that even now",0.69,0.3,0.14,0.2,P,3/10
2159,LENNOX,Protest their first of manhood.,0.69,0.3,0.14,0.2,P,3/10
2160,MENTEITH,What does the tyrant?,0.69,0.5,0.13,0.7,P,3/10
2161,CAITHNESS,Great Dunsinane he strongly fortifies.,0.69,0.3,0.13,0.7,P,3/10
2162,CAITHNESS,"Some say he’s mad; others, that lesser hate him,",0.79,0.3,0.13,0.2,P,2/10
2163,CAITHNESS,"Do call it valiant fury: but, for certain,",0.69,0.3,0.13,0.2,P,3/10
2164,CAITHNESS,He cannot buckle his distemper’d cause,0.69,0.3,0.13,0.2,P,3/10
2165,CAITHNESS,Within the belt of rule.,0.69,0.3,0.13,0.2,P,3/10
2166,ANGUS,Now does he feel,0.69,0.3,0.13,0.7,P,3/10
2167,ANGUS,His secret murders sticking on his hands;,0.79,0.3,0.13,0.2,P,2/10
2168,ANGUS,Now minutely revolts upbraid his faith-breach;,0.69,0.3,0.13,0.2,P,3/10
2169,ANGUS,"Those he commands move only in command,",0.69,0.3,0.13,0.2,P,3/10
2170,ANGUS,Nothing in love: now does he feel his title,0.7,0.3,0.13,0.2,P,3/10
2171,ANGUS,"Hang loose about him, like a giant’s robe",0.7,0.3,0.13,0.2,P,3/10
2172,ANGUS,Upon a dwarfish thief.,0.7,0.3,0.13,0.2,P,3/10
2173,MENTEITH,"Who, then, shall blame",0.7,0.3,0.13,0.7,P,3/10
2174,MENTEITH,"His pester’d senses to recoil and start,",0.7,0.3,0.13,0.2,P,3/10
2175,MENTEITH,When all that is within him does condemn,0.7,0.3,0.13,0.2,P,3/10
2176,MENTEITH,Itself for being there?,0.7,0.5,0.13,0.2,P,3/10
2177,CAITHNESS,"Well, march we on,",0.7,0.3,0.13,0.7,P,3/10
2178,CAITHNESS,To give obedience where ’tis truly ow’d:,0.7,0.3,0.13,0.2,P,3/10
2179,CAITHNESS,Meet we the med’cine of the sickly weal;,0.7,0.3,0.13,0.2,P,3/10
2180,CAITHNESS,"And with him pour we, in our country’s purge,",0.7,0.3,0.13,0.2,P,3/10
2181,CAITHNESS,Each drop of us.,0.7,0.3,0.13,0.2,P,3/10
2182,LENNOX,Or so much as it needs,0.7,0.3,0.13,0.7,P,3/10
2183,LENNOX,"To dew the sovereign flower, and drown the weeds.",0.7,0.3,0.13,0.2,P,3/10
2184,LENNOX,Make we our march towards Birnam.,0.7,0.3,0.13,0.2,P,3/10
2185,SCENE III,Dunsinane. A Room in the Castle.,0.7,0.3,0.12,0.7,P,2/10
2186,SCENE III,"Enter Macbeth, Doctor and Attendants.",0.7,0.3,0.12,0.2,P,2/10
2187,MACBETH,Bring me no more reports; let them fly all:,0.7,0.3,0.12,0.7,P,2/10
2188,MACBETH,Till Birnam wood remove to Dunsinane,0.7,0.3,0.12,0.2,P,2/10
2189,MACBETH,I cannot taint with fear. What’s the boy Malcolm?,0.7,0.5,0.12,0.2,P,2/10
2190,MACBETH,Was he not born of woman? The spirits that know,0.7,0.5,0.12,0.2,P,2/10
2191,MACBETH,All mortal consequences have pronounc’d me thus:,0.7,0.3,0.12,0.2,P,2/10
2192,MACBETH,"“Fear not, Macbeth; no man that’s born of woman",0.7,0.3,0.12,0.2,P,2/10
2193,MACBETH,"Shall e’er have power upon thee.”—Then fly, false thanes,",0.7,0.3,0.12,0.2,P,2/10
2194,MACBETH,And mingle with the English epicures:,0.7,0.3,0.12,0.2,P,2/10
2195,MACBETH,"The mind I sway by, and the heart I bear,",0.7,0.3,0.12,0.2,P,2/10
